Timestamp,Temp,Speed
2018-12-26 15:35:18,45.084,28
2018-12-26 15:35:23,45.084,28
2018-12-26 15:35:28,44.546,22
2018-12-26 15:35:33,45.084,27
2018-12-26 15:35:38,45.084,28
2018-12-26 15:35:43,45.084,28
2018-12-26 15:35:48,45.084,28
2018-12-26 15:35:53,44.546,22
2018-12-26 15:35:58,44.546,21
2018-12-26 15:36:03,45.084,27
2018-12-26 15:36:08,45.084,27
2018-12-26 15:36:13,45.084,27
2018-12-26 15:36:18,45.084,27
2018-12-26 15:36:23,44.008,0
2018-12-26 15:36:28,45.084,26
2018-12-26 15:36:33,45.084,26
2018-12-26 15:36:38,44.546,20
2018-12-26 15:36:43,45.622,32
2018-12-26 15:36:48,45.084,27
2018-12-26 15:36:53,45.084,27
2018-12-26 15:36:58,45.084,27
2018-12-26 15:37:03,45.084,27
2018-12-26 15:37:08,44.546,21
2018-12-26 15:37:13,44.546,21
2018-12-26 15:37:18,45.084,26
2018-12-26 15:37:23,45.084,26
2018-12-26 15:37:29,45.084,26
2018-12-26 15:37:34,45.084,26
2018-12-26 15:37:39,45.622,32
2018-12-26 15:37:44,45.084,27
2018-12-26 15:37:49,45.084,27
2018-12-26 15:37:54,45.084,27
2018-12-26 15:37:59,45.084,27
2018-12-26 15:38:04,45.084,27
2018-12-26 15:38:09,45.084,27
2018-12-26 15:38:14,45.084,27
2018-12-26 15:38:19,44.546,22
2018-12-26 15:38:24,45.084,27
2018-12-26 15:38:29,44.546,21
2018-12-26 15:38:34,45.084,27
2018-12-26 15:38:39,44.546,21
2018-12-26 15:38:44,44.546,20
2018-12-26 15:38:49,44.546,20
2018-12-26 15:38:54,45.084,25
2018-12-26 15:38:59,45.084,26
2018-12-26 15:39:04,45.084,26
2018-12-26 15:39:09,45.084,26
2018-12-26 15:39:14,45.084,26
2018-12-26 15:39:19,45.084,26
2018-12-26 15:39:24,45.084,26
2018-12-26 15:39:29,45.084,26
2018-12-26 15:39:34,45.084,26
2018-12-26 15:39:39,45.084,26
2018-12-26 15:39:44,45.084,26
2018-12-26 15:39:49,45.084,26
2018-12-26 15:39:54,44.546,21
2018-12-26 15:39:59,45.084,26
2018-12-26 15:40:04,45.084,26
2018-12-26 15:40:09,44.546,20
2018-12-26 15:40:14,45.084,26
2018-12-26 15:40:19,45.084,26
2018-12-26 15:40:24,45.084,26
2018-12-26 15:40:29,45.084,26
2018-12-26 15:40:34,45.084,26
2018-12-26 15:40:39,45.084,26
2018-12-26 15:40:44,45.084,26
2018-12-26 15:40:49,45.084,26
2018-12-26 15:40:54,45.084,26
2018-12-26 15:40:59,45.622,32
2018-12-26 15:41:04,45.084,27
2018-12-26 15:41:09,45.084,27
2018-12-26 15:41:14,45.084,27
2018-12-26 15:41:19,44.546,21
2018-12-26 15:41:24,45.084,27
2018-12-26 15:41:29,45.084,27
2018-12-26 15:41:34,45.084,27
2018-12-26 15:41:39,45.084,27
2018-12-26 15:41:44,44.546,21
2018-12-26 15:41:49,45.084,27
2018-12-26 15:41:54,45.084,27
2018-12-26 15:41:59,45.084,27
2018-12-26 15:42:04,45.084,27
2018-12-26 15:42:09,45.084,27
2018-12-26 15:42:14,45.084,27
2018-12-26 15:42:19,45.084,27
2018-12-26 15:42:24,45.084,27
2018-12-26 15:42:29,45.084,27
2018-12-26 15:42:34,45.622,33
2018-12-26 15:42:39,45.084,28
2018-12-26 15:42:44,45.084,28
2018-12-26 15:42:49,44.546,22
2018-12-26 15:42:54,45.084,28
2018-12-26 15:42:59,45.084,28
2018-12-26 15:43:04,45.084,28
2018-12-26 15:43:09,45.084,28
2018-12-26 15:43:14,44.546,22
2018-12-26 15:43:19,45.084,28
2018-12-26 15:43:24,44.546,22
2018-12-26 15:43:29,44.546,21
2018-12-26 15:43:34,45.084,27
2018-12-26 15:43:39,45.084,27
2018-12-26 15:43:44,45.084,27
2018-12-26 15:43:49,45.084,27
2018-12-26 15:43:54,45.084,27
2018-12-26 15:43:59,45.084,27
2018-12-26 15:44:04,45.084,27
2018-12-26 15:44:09,45.084,27
2018-12-26 15:44:14,45.084,28
2018-12-26 15:44:19,45.084,28
2018-12-26 15:44:24,45.084,28
2018-12-26 15:44:29,44.546,22
2018-12-26 15:44:34,45.084,27
2018-12-26 15:44:39,45.084,27
2018-12-26 15:44:44,45.084,28
2018-12-26 15:44:49,45.084,28
2018-12-26 15:44:54,44.546,22
2018-12-26 15:44:59,44.546,21
2018-12-26 15:45:04,45.084,27
2018-12-26 15:45:09,45.084,27
2018-12-26 15:45:14,45.084,27
2018-12-26 15:45:19,45.084,27
2018-12-26 15:45:24,45.084,27
2018-12-26 15:45:29,45.084,27
2018-12-26 15:45:34,45.084,27
2018-12-26 15:45:39,45.084,27
2018-12-26 15:45:44,45.084,27
2018-12-26 15:45:49,45.084,28
2018-12-26 15:45:54,45.084,28
2018-12-26 15:45:59,45.084,28
2018-12-26 15:46:04,44.546,22
2018-12-26 15:46:09,45.084,27
2018-12-26 15:46:14,44.546,22
2018-12-26 15:46:19,44.546,21
2018-12-26 15:46:24,45.084,27
2018-12-26 15:46:29,45.084,27
2018-12-26 15:46:34,45.084,27
2018-12-26 15:46:39,45.084,27
2018-12-26 15:46:44,45.084,27
2018-12-26 15:46:49,45.084,27
2018-12-26 15:46:54,45.084,27
2018-12-26 15:46:59,45.084,27
2018-12-26 15:47:04,44.546,21
2018-12-26 15:47:09,44.546,21
2018-12-26 15:47:14,45.084,26
2018-12-26 15:47:19,45.084,26
2018-12-26 15:47:24,45.084,26
2018-12-26 15:47:29,45.084,27
2018-12-26 15:47:34,44.546,21
2018-12-26 15:47:39,45.084,26
2018-12-26 15:47:44,44.546,20
2018-12-26 15:47:49,45.084,26
2018-12-26 15:47:54,45.084,26
2018-12-26 15:47:59,44.546,20
2018-12-26 15:48:04,45.084,26
2018-12-26 15:48:09,45.084,26
2018-12-26 15:48:14,44.546,20
2018-12-26 15:48:19,45.084,25
2018-12-26 15:48:24,44.546,0
2018-12-26 15:48:29,45.084,25
2018-12-26 15:48:34,45.084,25
2018-12-26 15:48:39,45.084,25
2018-12-26 15:48:44,45.084,25
2018-12-26 15:48:49,45.084,25
2018-12-26 15:48:54,45.622,31
2018-12-26 15:48:59,45.084,26
2018-12-26 15:49:04,45.622,32
2018-12-26 15:49:09,45.084,27
2018-12-26 15:49:14,44.546,21
2018-12-26 15:49:19,45.084,26
2018-12-26 15:49:24,45.084,26
2018-12-26 15:49:29,44.546,20
2018-12-26 15:49:34,45.084,26
2018-12-26 15:49:39,45.084,26
2018-12-26 15:49:44,45.084,26
2018-12-26 15:49:49,45.084,26
2018-12-26 15:49:54,45.084,26
2018-12-26 15:49:59,45.084,26
2018-12-26 15:50:04,45.084,26
2018-12-26 15:50:09,44.546,21
2018-12-26 15:50:14,45.084,26
2018-12-26 15:50:19,45.084,26
2018-12-26 15:50:24,45.084,26
2018-12-26 15:50:29,45.084,26
2018-12-26 15:50:34,45.084,26
2018-12-26 15:50:39,44.546,21
2018-12-26 15:50:44,45.084,26
2018-12-26 15:50:49,45.084,26
2018-12-26 15:50:54,45.084,26
2018-12-26 15:50:59,45.084,26
2018-12-26 15:51:04,45.084,26
2018-12-26 15:51:09,45.084,26
2018-12-26 15:51:14,45.084,27
2018-12-26 15:51:19,45.622,33
2018-12-26 15:51:24,45.084,27
2018-12-26 15:51:29,45.084,27
2018-12-26 15:51:34,45.084,27
2018-12-26 15:51:39,45.084,28
2018-12-26 15:51:44,45.084,28
2018-12-26 15:51:49,45.084,28
2018-12-26 15:51:54,45.084,28
2018-12-26 15:51:59,44.546,22
2018-12-26 15:52:04,45.084,27
2018-12-26 15:52:09,45.084,27
2018-12-26 15:52:14,45.084,28
2018-12-26 15:52:19,45.084,28
2018-12-26 15:52:24,45.084,28
2018-12-26 15:52:29,44.008,0
2018-12-26 15:52:34,45.084,27
2018-12-26 15:52:40,45.084,27
2018-12-26 15:52:45,44.546,21
2018-12-26 15:52:50,45.084,27
2018-12-26 15:52:55,45.084,27
2018-12-26 15:53:00,45.084,27
2018-12-26 15:53:05,45.084,27
2018-12-26 15:53:10,45.084,27
2018-12-26 15:53:15,44.546,21
2018-12-26 15:53:20,45.084,27
2018-12-26 15:53:25,45.084,27
2018-12-26 15:53:30,45.084,27
2018-12-26 15:53:35,44.546,21
2018-12-26 15:53:40,45.084,26
2018-12-26 15:53:45,45.084,26
2018-12-26 15:53:50,45.084,26
2018-12-26 15:53:55,45.622,32
2018-12-26 15:54:00,45.084,27
2018-12-26 15:54:05,45.084,27
2018-12-26 15:54:10,45.084,27
2018-12-26 15:54:15,45.084,27
2018-12-26 15:54:20,44.546,22
2018-12-26 15:54:25,45.084,27
2018-12-26 15:54:30,45.084,27
2018-12-26 15:54:35,45.084,27
2018-12-26 15:54:40,45.084,27
2018-12-26 15:54:45,44.008,0
2018-12-26 15:54:50,44.546,20
2018-12-26 15:54:55,45.084,26
2018-12-26 15:55:00,45.084,26
2018-12-26 15:55:05,45.084,26
2018-12-26 15:55:10,45.084,26
2018-12-26 15:55:15,45.084,26
2018-12-26 15:55:20,45.084,26
2018-12-26 15:55:25,45.084,26
2018-12-26 15:55:30,45.622,32
2018-12-26 15:55:35,45.084,27
2018-12-26 15:55:40,45.084,27
2018-12-26 15:55:45,45.084,27
2018-12-26 15:55:50,45.084,27
2018-12-26 15:55:55,45.084,27
2018-12-26 15:56:00,45.084,28
2018-12-26 15:56:05,44.546,22
2018-12-26 15:56:10,45.084,27
2018-12-26 15:56:15,45.084,27
2018-12-26 15:56:20,44.546,21
2018-12-26 15:56:25,45.084,27
2018-12-26 15:56:30,45.084,27
2018-12-26 15:56:35,45.084,27
2018-12-26 15:56:40,45.084,27
2018-12-26 15:56:45,45.084,27
2018-12-26 15:56:50,45.084,27
2018-12-26 15:56:55,44.546,22
2018-12-26 15:57:00,45.084,27
2018-12-26 15:57:05,45.084,27
2018-12-26 15:57:10,45.084,27
2018-12-26 15:57:15,45.084,27
2018-12-26 15:57:20,45.084,27
2018-12-26 15:57:25,45.084,27
2018-12-26 15:57:30,45.084,27
2018-12-26 15:57:35,44.546,22
2018-12-26 15:57:40,45.084,27
2018-12-26 15:57:45,45.084,27
2018-12-26 15:57:50,45.084,27
2018-12-26 15:57:55,45.622,33
2018-12-26 15:58:00,45.622,34
2018-12-26 15:58:05,45.084,29
2018-12-26 15:58:10,45.084,29
2018-12-26 15:58:15,45.084,29
2018-12-26 15:58:20,45.084,29
2018-12-26 15:58:25,44.546,23
2018-12-26 15:58:30,44.546,23
2018-12-26 15:58:35,45.084,28
2018-12-26 15:58:40,45.084,28
2018-12-26 15:58:45,44.008,0
2018-12-26 15:58:50,44.546,21
2018-12-26 15:58:55,45.084,27
2018-12-26 15:59:00,45.084,27
2018-12-26 15:59:05,45.084,27
2018-12-26 15:59:10,45.084,27
2018-12-26 15:59:15,45.084,27
2018-12-26 15:59:20,45.084,27
2018-12-26 15:59:25,44.546,21
2018-12-26 15:59:30,45.084,27
2018-12-26 15:59:35,45.084,27
2018-12-26 15:59:40,45.084,27
2018-12-26 15:59:45,45.084,27
2018-12-26 15:59:50,45.084,27
2018-12-26 15:59:55,44.546,21
2018-12-26 16:00:00,45.084,27
2018-12-26 16:00:05,45.084,27
2018-12-26 16:00:10,45.084,27
2018-12-26 16:00:15,44.546,21
2018-12-26 16:00:20,45.084,27
2018-12-26 16:00:25,45.084,27
2018-12-26 16:00:30,45.084,27
2018-12-26 16:00:35,45.084,27
2018-12-26 16:00:40,45.084,27
2018-12-26 16:00:45,44.546,21
2018-12-26 16:00:50,45.084,27
2018-12-26 16:00:55,45.084,27
2018-12-26 16:01:00,45.084,27
2018-12-26 16:01:05,45.084,27
2018-12-26 16:01:10,44.546,21
2018-12-26 16:01:15,45.084,26
2018-12-26 16:01:20,45.084,27
2018-12-26 16:01:25,45.084,27
2018-12-26 16:01:30,45.084,27
2018-12-26 16:01:35,45.084,27
2018-12-26 16:01:40,44.546,21
2018-12-26 16:01:45,45.084,26
2018-12-26 16:01:50,45.622,32
2018-12-26 16:01:55,45.084,27
2018-12-26 16:02:00,45.084,27
2018-12-26 16:02:05,45.084,27
2018-12-26 16:02:10,45.084,27
2018-12-26 16:02:15,45.084,27
2018-12-26 16:02:20,45.084,28
2018-12-26 16:02:25,45.084,28
2018-12-26 16:02:30,45.084,28
2018-12-26 16:02:35,45.084,28
2018-12-26 16:02:40,45.084,28
2018-12-26 16:02:45,45.084,28
2018-12-26 16:02:50,45.084,28
2018-12-26 16:02:55,44.546,22
2018-12-26 16:03:00,45.084,28
2018-12-26 16:03:05,45.084,28
2018-12-26 16:03:10,44.008,0
2018-12-26 16:03:15,45.084,27
2018-12-26 16:03:20,44.546,21
2018-12-26 16:03:25,45.084,26
2018-12-26 16:03:30,45.084,27
2018-12-26 16:03:35,44.546,21
2018-12-26 16:03:40,45.084,26
2018-12-26 16:03:45,45.084,26
2018-12-26 16:03:50,44.546,20
2018-12-26 16:03:55,44.546,20
2018-12-26 16:04:00,45.084,25
2018-12-26 16:04:05,45.084,26
2018-12-26 16:04:10,45.084,26
2018-12-26 16:04:15,45.084,26
2018-12-26 16:04:20,45.084,26
2018-12-26 16:04:25,45.084,26
2018-12-26 16:04:30,45.084,26
2018-12-26 16:04:35,45.084,26
2018-12-26 16:04:40,45.622,32
2018-12-26 16:04:45,45.084,27
2018-12-26 16:04:50,45.084,27
2018-12-26 16:04:55,45.084,27
2018-12-26 16:05:00,45.084,27
2018-12-26 16:05:05,45.084,27
2018-12-26 16:05:10,45.084,27
2018-12-26 16:05:15,45.084,27
2018-12-26 16:05:20,45.084,27
2018-12-26 16:05:25,45.084,27
2018-12-26 16:05:30,44.546,22
2018-12-26 16:05:35,45.084,27
2018-12-26 16:05:40,45.084,27
2018-12-26 16:05:45,45.622,33
2018-12-26 16:05:50,45.084,28
2018-12-26 16:05:55,45.084,28
2018-12-26 16:06:00,45.084,28
2018-12-26 16:06:05,45.084,28
2018-12-26 16:06:10,45.084,28
2018-12-26 16:06:15,45.084,28
2018-12-26 16:06:20,45.084,28
2018-12-26 16:06:25,45.084,28
2018-12-26 16:06:30,45.084,28
2018-12-26 16:06:35,45.084,29
2018-12-26 16:06:40,45.084,29
2018-12-26 16:06:45,45.084,29
2018-12-26 16:06:50,45.084,29
2018-12-26 16:06:55,44.546,23
2018-12-26 16:07:00,45.084,28
2018-12-26 16:07:05,45.084,29
2018-12-26 16:07:10,45.084,29
2018-12-26 16:07:15,44.546,23
2018-12-26 16:07:21,45.084,28
2018-12-26 16:07:26,45.084,28
2018-12-26 16:07:31,45.084,28
2018-12-26 16:07:36,44.546,23
2018-12-26 16:07:41,45.084,28
2018-12-26 16:07:46,45.084,28
2018-12-26 16:07:51,45.084,28
2018-12-26 16:07:56,45.084,28
2018-12-26 16:08:01,45.084,28
2018-12-26 16:08:06,45.084,28
2018-12-26 16:08:11,45.084,29
2018-12-26 16:08:16,45.084,29
2018-12-26 16:08:21,44.546,23
2018-12-26 16:08:26,44.546,22
2018-12-26 16:08:31,44.008,0
2018-12-26 16:08:36,45.084,27
2018-12-26 16:08:41,44.546,21
2018-12-26 16:08:46,45.084,26
2018-12-26 16:08:51,45.084,27
2018-12-26 16:08:56,45.084,27
2018-12-26 16:09:01,45.084,27
2018-12-26 16:09:06,45.084,27
2018-12-26 16:09:11,45.084,27
2018-12-26 16:09:16,44.546,21
2018-12-26 16:09:21,45.084,26
2018-12-26 16:09:26,45.084,27
2018-12-26 16:09:31,45.084,27
2018-12-26 16:09:36,45.084,27
2018-12-26 16:09:41,45.084,27
2018-12-26 16:09:46,44.546,21
2018-12-26 16:09:51,44.546,21
2018-12-26 16:09:56,45.084,26
2018-12-26 16:10:01,45.084,26
2018-12-26 16:10:06,44.546,20
2018-12-26 16:10:11,45.084,26
2018-12-26 16:10:16,45.084,26
2018-12-26 16:10:21,45.084,26
2018-12-26 16:10:26,45.084,26
2018-12-26 16:10:31,45.084,26
2018-12-26 16:10:36,45.084,26
2018-12-26 16:10:41,45.084,26
2018-12-26 16:10:46,45.084,26
2018-12-26 16:10:51,45.084,26
2018-12-26 16:10:56,45.084,26
2018-12-26 16:11:01,45.084,27
2018-12-26 16:11:06,45.084,27
2018-12-26 16:11:11,45.084,27
2018-12-26 16:11:16,44.546,21
2018-12-26 16:11:21,45.084,26
2018-12-26 16:11:26,45.084,26
2018-12-26 16:11:31,45.084,27
2018-12-26 16:11:36,44.546,21
2018-12-26 16:11:41,45.084,26
2018-12-26 16:11:46,45.084,26
2018-12-26 16:11:51,44.546,20
2018-12-26 16:11:56,45.084,26
2018-12-26 16:12:01,45.084,26
2018-12-26 16:12:06,44.008,0
2018-12-26 16:12:11,45.084,25
2018-12-26 16:12:16,45.084,25
2018-12-26 16:12:21,45.084,25
2018-12-26 16:12:26,45.084,25
2018-12-26 16:12:31,45.622,31
2018-12-26 16:12:36,45.622,32
2018-12-26 16:12:41,45.084,27
2018-12-26 16:12:46,45.084,27
2018-12-26 16:12:51,44.546,21
2018-12-26 16:12:56,44.008,0
2018-12-26 16:13:01,45.084,25
2018-12-26 16:13:06,45.084,25
2018-12-26 16:13:11,44.546,20
2018-12-26 16:13:16,45.084,25
2018-12-26 16:13:21,45.084,25
2018-12-26 16:13:26,45.084,25
2018-12-26 16:13:31,45.084,25
2018-12-26 16:13:36,45.084,25
2018-12-26 16:13:41,45.084,25
2018-12-26 16:13:46,44.546,20
2018-12-26 16:13:51,45.084,25
2018-12-26 16:13:56,45.084,25
2018-12-26 16:14:01,45.622,31
2018-12-26 16:14:06,45.622,32
2018-12-26 16:14:11,45.084,27
2018-12-26 16:14:16,45.084,27
2018-12-26 16:14:21,45.084,27
2018-12-26 16:14:26,45.084,27
2018-12-26 16:14:31,45.084,27
2018-12-26 16:14:36,45.084,27
2018-12-26 16:14:41,45.084,27
2018-12-26 16:14:46,45.084,27
2018-12-26 16:14:51,45.084,27
2018-12-26 16:14:56,45.084,27
2018-12-26 16:15:01,45.084,27
2018-12-26 16:15:06,45.084,27
2018-12-26 16:15:11,45.084,28
2018-12-26 16:15:16,45.084,28
2018-12-26 16:15:21,45.084,28
2018-12-26 16:15:26,45.084,28
2018-12-26 16:15:31,44.008,0
2018-12-26 16:15:36,45.084,27
2018-12-26 16:15:41,45.084,27
2018-12-26 16:15:46,45.084,27
2018-12-26 16:15:51,45.084,27
2018-12-26 16:15:56,45.084,27
2018-12-26 16:16:01,45.084,27
2018-12-26 16:16:06,45.084,27
2018-12-26 16:16:11,45.084,27
2018-12-26 16:16:16,45.084,28
2018-12-26 16:16:21,45.084,28
2018-12-26 16:16:26,45.084,28
2018-12-26 16:16:31,45.084,28
2018-12-26 16:16:36,45.084,28
2018-12-26 16:16:41,45.084,28
2018-12-26 16:16:46,45.084,28
2018-12-26 16:16:51,45.622,34
2018-12-26 16:16:56,45.084,29
2018-12-26 16:17:01,45.084,29
2018-12-26 16:17:06,45.084,29
2018-12-26 16:17:11,45.084,29
2018-12-26 16:17:16,45.084,29
2018-12-26 16:17:21,45.084,29
2018-12-26 16:17:26,44.546,23
2018-12-26 16:17:31,45.084,29
2018-12-26 16:17:36,44.008,0
2018-12-26 16:17:41,45.084,28
2018-12-26 16:17:46,44.546,22
2018-12-26 16:17:51,45.084,28
2018-12-26 16:17:56,44.546,22
2018-12-26 16:18:01,45.084,27
2018-12-26 16:18:06,45.084,27
2018-12-26 16:18:11,45.084,27
2018-12-26 16:18:16,45.084,27
2018-12-26 16:18:21,45.084,27
2018-12-26 16:18:26,45.084,28
2018-12-26 16:18:31,44.008,0
2018-12-26 16:18:36,45.084,27
2018-12-26 16:18:41,44.546,21
2018-12-26 16:18:46,45.622,32
2018-12-26 16:18:51,45.084,27
2018-12-26 16:18:56,45.084,27
2018-12-26 16:19:01,45.084,27
2018-12-26 16:19:06,45.084,27
2018-12-26 16:19:11,45.084,27
2018-12-26 16:19:16,45.084,27
2018-12-26 16:19:21,45.084,27
2018-12-26 16:19:26,45.084,28
2018-12-26 16:19:31,44.546,22
2018-12-26 16:19:36,45.084,27
2018-12-26 16:19:41,45.084,27
2018-12-26 16:19:46,44.546,21
2018-12-26 16:19:51,45.084,27
2018-12-26 16:19:56,45.084,27
2018-12-26 16:20:01,44.546,21
2018-12-26 16:20:06,45.084,27
2018-12-26 16:20:11,45.084,27
2018-12-26 16:20:16,45.084,27
2018-12-26 16:20:21,45.084,27
2018-12-26 16:20:26,45.084,27
2018-12-26 16:20:31,45.084,27
2018-12-26 16:20:36,44.546,21
2018-12-26 16:20:41,45.084,27
2018-12-26 16:20:46,45.084,27
2018-12-26 16:20:51,45.084,27
2018-12-26 16:20:56,45.084,27
2018-12-26 16:21:01,45.084,27
2018-12-26 16:21:06,44.546,21
2018-12-26 16:21:11,45.084,27
2018-12-26 16:21:16,44.546,21
2018-12-26 16:21:21,44.008,0
2018-12-26 16:21:26,45.084,25
2018-12-26 16:21:31,45.084,25
2018-12-26 16:21:36,45.084,25
2018-12-26 16:21:41,45.084,25
2018-12-26 16:21:46,45.084,26
2018-12-26 16:21:51,44.546,20
2018-12-26 16:21:56,45.084,25
2018-12-26 16:22:01,45.084,25
2018-12-26 16:22:06,45.084,25
2018-12-26 16:22:11,45.622,31
2018-12-26 16:22:16,44.546,20
2018-12-26 16:22:21,45.084,26
2018-12-26 16:22:27,45.084,26
2018-12-26 16:22:32,45.084,26
2018-12-26 16:22:37,45.084,26
2018-12-26 16:22:42,45.084,26
2018-12-26 16:22:47,45.084,26
2018-12-26 16:22:52,45.084,26
2018-12-26 16:22:57,45.084,26
2018-12-26 16:23:02,45.084,26
2018-12-26 16:23:07,44.546,20
2018-12-26 16:23:12,45.084,26
2018-12-26 16:23:17,45.084,26
2018-12-26 16:23:22,45.084,26
2018-12-26 16:23:27,45.084,26
2018-12-26 16:23:32,45.622,32
2018-12-26 16:23:37,45.084,27
2018-12-26 16:23:42,45.084,27
2018-12-26 16:23:47,45.084,27
2018-12-26 16:23:52,45.084,27
2018-12-26 16:23:57,45.084,27
2018-12-26 16:24:02,44.546,21
2018-12-26 16:24:07,45.084,27
2018-12-26 16:24:12,45.084,27
2018-12-26 16:24:17,45.084,27
2018-12-26 16:24:22,45.084,27
2018-12-26 16:24:27,45.084,27
2018-12-26 16:24:32,45.084,27
2018-12-26 16:24:37,45.084,27
2018-12-26 16:24:42,44.546,22
2018-12-26 16:24:47,45.084,27
2018-12-26 16:24:52,45.084,27
2018-12-26 16:24:57,45.084,27
2018-12-26 16:25:02,45.084,27
2018-12-26 16:25:07,45.084,27
2018-12-26 16:25:12,45.084,27
2018-12-26 16:25:17,45.084,27
2018-12-26 16:25:22,45.084,28
2018-12-26 16:25:27,45.084,28
2018-12-26 16:25:32,45.084,28
2018-12-26 16:25:37,45.084,28
2018-12-26 16:25:42,45.084,28
2018-12-26 16:25:47,45.084,28
2018-12-26 16:25:52,45.084,28
2018-12-26 16:25:57,45.084,28
2018-12-26 16:26:02,45.084,28
2018-12-26 16:26:07,45.084,28
2018-12-26 16:26:12,45.084,28
2018-12-26 16:26:17,44.008,0
2018-12-26 16:26:22,44.546,22
2018-12-26 16:26:27,45.084,27
2018-12-26 16:26:32,45.084,27
2018-12-26 16:26:37,44.546,21
2018-12-26 16:26:42,45.084,27
2018-12-26 16:26:47,45.084,27
2018-12-26 16:26:52,45.084,27
2018-12-26 16:26:57,45.084,27
2018-12-26 16:27:02,44.546,21
2018-12-26 16:27:07,45.084,27
2018-12-26 16:27:12,44.546,21
2018-12-26 16:27:17,45.084,26
2018-12-26 16:27:22,45.084,26
2018-12-26 16:27:27,45.084,26
2018-12-26 16:27:32,45.622,32
2018-12-26 16:27:37,45.084,27
2018-12-26 16:27:42,45.084,27
2018-12-26 16:27:47,45.084,27
2018-12-26 16:27:52,45.084,27
2018-12-26 16:27:57,45.084,27
2018-12-26 16:28:02,45.084,28
2018-12-26 16:28:07,45.084,28
2018-12-26 16:28:12,44.546,22
2018-12-26 16:28:17,45.084,27
2018-12-26 16:28:22,45.084,27
2018-12-26 16:28:27,45.084,27
2018-12-26 16:28:32,45.084,28
2018-12-26 16:28:37,45.084,28
2018-12-26 16:28:42,44.546,22
2018-12-26 16:28:47,44.546,21
2018-12-26 16:28:52,45.084,27
2018-12-26 16:28:57,45.084,27
2018-12-26 16:29:02,44.546,21
2018-12-26 16:29:07,45.084,26
2018-12-26 16:29:12,45.084,27
2018-12-26 16:29:17,45.084,27
2018-12-26 16:29:22,44.546,21
2018-12-26 16:29:27,44.008,0
2018-12-26 16:29:32,45.084,25
2018-12-26 16:29:37,45.084,25
2018-12-26 16:29:42,45.084,25
2018-12-26 16:29:47,45.084,26
2018-12-26 16:29:52,45.084,26
2018-12-26 16:29:57,45.084,26
2018-12-26 16:30:02,44.546,20
2018-12-26 16:30:07,45.084,25
2018-12-26 16:30:12,45.084,25
2018-12-26 16:30:17,45.622,31
2018-12-26 16:30:22,45.084,26
2018-12-26 16:30:27,44.546,20
2018-12-26 16:30:32,45.084,26
2018-12-26 16:30:37,45.084,26
2018-12-26 16:30:42,45.084,26
2018-12-26 16:30:47,45.084,26
2018-12-26 16:30:52,44.546,20
2018-12-26 16:30:57,45.084,26
2018-12-26 16:31:02,45.084,26
2018-12-26 16:31:07,45.084,26
2018-12-26 16:31:12,45.084,26
2018-12-26 16:31:17,45.084,26
2018-12-26 16:31:22,45.622,32
2018-12-26 16:31:27,44.546,21
2018-12-26 16:31:32,45.084,26
2018-12-26 16:31:37,45.084,26
2018-12-26 16:31:42,45.084,26
2018-12-26 16:31:47,45.084,26
2018-12-26 16:31:52,45.084,27
2018-12-26 16:31:57,45.084,27
2018-12-26 16:32:02,44.546,21
2018-12-26 16:32:07,45.084,26
2018-12-26 16:32:12,45.084,26
2018-12-26 16:32:17,45.084,26
2018-12-26 16:32:22,45.084,27
2018-12-26 16:32:27,45.622,33
2018-12-26 16:32:32,45.084,27
2018-12-26 16:32:37,44.546,21
2018-12-26 16:32:42,45.084,27
2018-12-26 16:32:47,45.084,27
2018-12-26 16:32:52,45.084,27
2018-12-26 16:32:57,44.008,0
2018-12-26 16:33:02,45.084,26
2018-12-26 16:33:07,45.622,32
2018-12-26 16:33:12,45.084,27
2018-12-26 16:33:17,45.084,27
2018-12-26 16:33:22,45.084,27
2018-12-26 16:33:27,45.084,27
2018-12-26 16:33:32,45.084,27
2018-12-26 16:33:37,45.084,27
2018-12-26 16:33:42,45.084,27
2018-12-26 16:33:47,45.084,27
2018-12-26 16:33:52,45.084,28
2018-12-26 16:33:57,44.546,22
2018-12-26 16:34:02,45.084,27
2018-12-26 16:34:07,45.084,27
2018-12-26 16:34:12,45.084,27
2018-12-26 16:34:17,44.008,0
2018-12-26 16:34:22,45.084,26
2018-12-26 16:34:27,44.546,21
2018-12-26 16:34:32,45.084,26
2018-12-26 16:34:37,44.546,20
2018-12-26 16:34:42,45.084,26
2018-12-26 16:34:47,45.084,26
2018-12-26 16:34:52,45.084,26
2018-12-26 16:34:57,45.084,26
2018-12-26 16:35:02,45.084,26
2018-12-26 16:35:07,45.084,26
2018-12-26 16:35:12,45.084,26
2018-12-26 16:35:17,44.546,20
2018-12-26 16:35:22,45.084,26
2018-12-26 16:35:27,45.084,26
2018-12-26 16:35:32,45.084,26
2018-12-26 16:35:37,45.084,26
2018-12-26 16:35:42,44.546,20
2018-12-26 16:35:47,45.084,26
2018-12-26 16:35:52,45.084,26
2018-12-26 16:35:57,45.084,26
2018-12-26 16:36:02,45.084,26
2018-12-26 16:36:07,45.084,26
2018-12-26 16:36:12,45.084,26
2018-12-26 16:36:17,45.622,32
2018-12-26 16:36:22,45.084,27
2018-12-26 16:36:27,45.084,27
2018-12-26 16:36:32,45.084,27
2018-12-26 16:36:37,45.084,27
